grainID,grainType,quantity,price,supplierName,reorderLevel,DateofOrder,batchNumber,warehouse
1801,Rye,120,0.92,"Grain Masters",367,26-01-2025,OIHP,"Warehouse C"
1733,Buckwheat,857,1.23,"Organic Grains",224,06-02-2025,MG85,"Warehouse B"
1213,Corn,544,2.83,"Grains World",148,22-01-2025,NL3K,"Warehouse A"
1463,Corn,223,1.89,"Organic Grains",112,22-01-2025,PLY0,"Warehouse C"
1675,Rice,976,0.67,"ABC Farms",180,03-02-2025,JDR7,"Warehouse A"
1402,Rye,986,2.95,"Grain Masters",127,06-02-2025,QCSJ,"Warehouse C"
1144,Millet,1375,1.98,"Grains World",217,23-01-2025,363Y,"Warehouse A"
1949,Barley,354,2.75,"ABC Farms",131,14-02-2025,FB0F,"Warehouse C"
1387,Quinoa,1130,2.65,"Healthy Grains",108,27-01-2025,HVMQ,"Warehouse C"
1944,Quinoa,1219,2.42,"Grain Masters",193,11-02-2025,AWG5,"Warehouse B"
1388,Rice,1459,2.48,"Grain Masters",178,22-01-2025,11TF,"Warehouse C"
1575,Rice,735,1.39,"Old Mill",130,04-02-2025,AEVO,"Warehouse B"
1403,Buckwheat,1222,2.03,"Grain Masters",421,21-01-2025,0F99,"Warehouse B"
1570,Buckwheat,263,2.79,"Healthy Grains",344,02-02-2025,7NKH,"Warehouse B"
1253,Corn,1353,0.86,"Old Mill",421,08-02-2025,NAVD,"Warehouse B"
1863,Millet,665,2.98,"Grain Masters",317,13-02-2025,ZPEF,"Warehouse C"
1541,Sorghum,606,1.07,"Old Mill",158,30-01-2025,EJWW,"Warehouse A"
1617,Quinoa,631,2.92,"Old Mill",168,25-01-2025,7TX5,"Warehouse C"
1125,Rice,942,0.89,"Old Mill",397,04-02-2025,Z4LQ,"Warehouse A"
1295,Quinoa,306,1.47,"Grain Masters",149,07-02-2025,LCFQ,"Warehouse C"
1713,Wheat,453,1.79,"Old Mill",391,16-02-2025,3VFQ,"Warehouse A"
1978,Buckwheat,487,1.05,"Grain Masters",226,27-01-2025,BN97,"Warehouse B"
1933,Rye,431,1.27,"Grain Masters",488,10-02-2025,5YBU,"Warehouse C"
1766,Corn,410,2.32,"XYZ Grains Co.",122,13-02-2025,EV59,"Warehouse A"
1359,Oats,195,1.76,"XYZ Grains Co.",435,03-02-2025,LWDW,"Warehouse B"
1394,Oats,289,2.8,"Grain Masters",168,12-02-2025,U8UW,"Warehouse C"
1733,Millet,801,2.56,"Grains World",304,12-02-2025,SSDP,"Warehouse A"
1908,Sorghum,1328,2.21,"Old Mill",485,02-02-2025,A6IU,"Warehouse A"
1753,Corn,947,2.06,"XYZ Grains Co.",193,13-02-2025,V4OC,"Warehouse C"
1757,Rye,1135,2.06,"Grain Masters",465,13-02-2025,UFK2,"Warehouse C"
1651,Buckwheat,1078,0.88,"Grains World",118,30-01-2025,JOY8,"Warehouse C"
1274,Rice,904,2.94,"ABC Farms",475,05-02-2025,VIPG,"Warehouse A"
1189,Millet,735,2.48,"Healthy Grains",146,20-02-2025,K3SF,"Warehouse C"
1019,Rye,678,1.23,"ABC Farms",477,02-02-2025,9MUS,"Warehouse B"
1419,Buckwheat,1460,2.03,"Grain Masters",441,30-01-2025,P6XZ,"Warehouse A"
1909,Rye,1417,2.53,"XYZ Grains Co.",248,07-02-2025,DYLY,"Warehouse B"
1153,Sorghum,1058,0.93,"Old Mill",388,27-01-2025,ZCZ0,"Warehouse B"
1044,Rice,575,2.47,"Old Mill",161,22-01-2025,6XJ3,"Warehouse C"
1539,Wheat,1436,1.04,"Grain Masters",307,27-01-2025,6EYA,"Warehouse C"
1472,Rye,1335,0.65,"Old Mill",326,11-02-2025,SUX0,"Warehouse C"
1528,Oats,565,1.01,"Old Mill",180,02-02-2025,Z9GS,"Warehouse B"
1916,Buckwheat,612,1.79,"XYZ Grains Co.",321,05-02-2025,BSRY,"Warehouse B"
1815,Corn,362,2.03,"Organic Grains",203,27-01-2025,XMW3,"Warehouse B"
1681,Sorghum,638,1.33,"Grain Masters",460,19-02-2025,X3OT,"Warehouse A"
1463,Quinoa,255,1.72,"Organic Grains",327,16-02-2025,0EBH,"Warehouse B"
1037,Rice,1221,0.72,"Organic Grains",280,10-02-2025,SC4F,"Warehouse C"
1038,Rice,1103,0.66,"Healthy Grains",135,23-01-2025,KB2E,"Warehouse A"
1138,Quinoa,424,2.19,"Grain Masters",472,22-01-2025,TAWO,"Warehouse A"
1013,Quinoa,544,2.55,"XYZ Grains Co.",176,31-01-2025,XE22,"Warehouse A"
1144,Rye,827,1.32,"Organic Grains",302,07-02-2025,MN8M,"Warehouse B"
1980,Millet,1234,1.67,"Grain Masters",426,26-01-2025,80P1,"Warehouse B"
1933,Millet,928,1.59,"Grain Masters",430,16-02-2025,ZZXK,"Warehouse B"
1438,Quinoa,921,2.45,"Grains World",270,04-02-2025,5H41,"Warehouse B"
1437,Buckwheat,1002,2.65,"Organic Grains",352,13-02-2025,AMOX,"Warehouse B"
1324,Buckwheat,924,2.56,"Grains World",207,08-02-2025,636J,"Warehouse C"
1171,Buckwheat,1123,1.38,"XYZ Grains Co.",230,27-01-2025,FB9S,"Warehouse C"
1842,Rice,394,0.77,"Grains World",333,31-01-2025,ATCA,"Warehouse A"
1905,Barley,1091,1.12,"Old Mill",389,13-02-2025,AFOQ,"Warehouse B"
1684,Millet,218,1.31,"Organic Grains",237,04-02-2025,HF8B,"Warehouse B"
1523,Buckwheat,1065,0.98,"Healthy Grains",287,28-01-2025,EYHP,"Warehouse C"
1703,Sorghum,509,2.53,"ABC Farms",336,10-02-2025,FYRC,"Warehouse C"
1507,Millet,1381,1.04,"ABC Farms",168,17-02-2025,Z0RB,"Warehouse B"
1167,Oats,526,2.9,"Grains World",479,03-02-2025,B1HT,"Warehouse C"
1164,Rye,104,2.4,"XYZ Grains Co.",134,24-01-2025,6NN9,"Warehouse A"
1367,Corn,1267,1.13,"XYZ Grains Co.",102,09-02-2025,C0DO,"Warehouse C"
1078,Corn,1238,0.95,"Organic Grains",210,30-01-2025,3XWG,"Warehouse C"
1200,Rice,520,2.23,"XYZ Grains Co.",268,10-02-2025,DECP,"Warehouse C"
1638,Corn,295,1.09,"Healthy Grains",195,22-01-2025,4QRF,"Warehouse B"
1303,Sorghum,1172,1.89,"Grain Masters",423,25-01-2025,70LR,"Warehouse C"
1443,Sorghum,721,2.76,"Healthy Grains",116,23-01-2025,U5SE,"Warehouse A"
1074,Rye,150,1.61,"Grains World",298,12-02-2025,UJTY,"Warehouse A"
1227,Barley,1376,0.82,"XYZ Grains Co.",252,12-02-2025,D0FR,"Warehouse A"
1560,Barley,1192,1.35,"Organic Grains",429,15-02-2025,JIT9,"Warehouse C"
1898,Oats,360,1.71,"Grains World",182,19-02-2025,5VGU,"Warehouse B"
1675,Quinoa,874,2.45,"Old Mill",366,11-02-2025,VTRO,"Warehouse A"
1980,Rye,893,0.83,"Healthy Grains",460,04-02-2025,UXNA,"Warehouse A"
1844,Wheat,1215,1.47,"Healthy Grains",325,02-02-2025,JYJ6,"Warehouse C"
1286,Quinoa,1189,2.59,"XYZ Grains Co.",270,22-01-2025,87V4,"Warehouse C"
1143,Rye,1460,2.14,"Organic Grains",439,20-02-2025,4QI7,"Warehouse B"
1145,Millet,471,0.55,"Old Mill",204,15-02-2025,W2BL,"Warehouse A"
1566,Rice,306,2.72,"Organic Grains",339,08-02-2025,6OF4,"Warehouse C"
1629,Barley,422,1.97,"XYZ Grains Co.",175,28-01-2025,OEOH,"Warehouse C"
1164,Barley,1461,1.7,"ABC Farms",405,06-02-2025,XBL7,"Warehouse C"
1150,Rice,1408,1.08,"Old Mill",215,30-01-2025,P9IU,"Warehouse C"
1869,Millet,1165,2.78,"Healthy Grains",338,27-01-2025,M9WW,"Warehouse B"
1270,Sorghum,1434,1.39,"Grain Masters",406,27-01-2025,XZ6C,"Warehouse A"
1469,Buckwheat,308,1.66,"Organic Grains",243,25-01-2025,ADY6,"Warehouse C"
1659,Millet,240,2.78,"Grain Masters",464,13-02-2025,DDM3,"Warehouse A"
1263,Rice,883,1.27,"ABC Farms",211,18-02-2025,N78G,"Warehouse B"
1318,Sorghum,325,2.43,"Organic Grains",315,20-02-2025,JX5T,"Warehouse A"
1630,Rye,490,1.85,"Organic Grains",185,07-02-2025,QD05,"Warehouse A"
1367,Millet,971,2.18,"Grains World",196,08-02-2025,Y5W0,"Warehouse B"
1985,Wheat,478,1.53,"Grain Masters",368,01-02-2025,N7DK,"Warehouse B"
1385,Oats,768,2.05,"Grain Masters",489,17-02-2025,5OLK,"Warehouse C"
1547,Sorghum,159,1.16,"Grains World",437,02-02-2025,J7OO,"Warehouse B"
1696,Rye,1258,1.37,"XYZ Grains Co.",406,06-02-2025,WR2B,"Warehouse A"
1332,Buckwheat,1022,0.51,"Grain Masters",292,14-02-2025,GNGL,"Warehouse C"
1204,Corn,783,0.57,"Organic Grains",418,29-01-2025,APYK,"Warehouse A"
1442,Rye,834,1.46,"Grains World",444,30-01-2025,JWDR,"Warehouse A"
1352,Rye,234,0.99,"ABC Farms",477,12-02-2025,KHA8,"Warehouse C"
1295,Corn,862,1.39,"ABC Farms",245,02-02-2025,T4MB,"Warehouse A"
1954,Wheat,1088,2.16,"XYZ Grains Co.",455,15-02-2025,2V5G,"Warehouse C"
1499,Buckwheat,1299,0.8,"XYZ Grains Co.",219,14-02-2025,JHO5,"Warehouse B"
1138,Rice,453,1.68,"Organic Grains",138,25-01-2025,PUQT,"Warehouse C"
1640,Oats,610,0.67,"Organic Grains",302,01-02-2025,8JG9,"Warehouse C"
1615,Rice,1446,1.5,"ABC Farms",237,16-02-2025,MSV2,"Warehouse C"
1375,Buckwheat,1263,2.06,"Old Mill",103,16-02-2025,822S,"Warehouse B"
1051,Barley,219,1.81,"ABC Farms",466,27-01-2025,TGPH,"Warehouse B"
1604,Millet,1444,1.63,"XYZ Grains Co.",126,16-02-2025,OV6Q,"Warehouse A"
1194,Buckwheat,1223,2.89,"Healthy Grains",112,14-02-2025,A7US,"Warehouse B"
1042,Rye,112,1.92,"Healthy Grains",215,26-01-2025,F7C2,"Warehouse B"
1476,Rye,195,1.48,"Organic Grains",344,02-02-2025,DEWS,"Warehouse C"
1593,Rye,799,2.01,"Grain Masters",328,31-01-2025,PX4N,"Warehouse A"
1824,Rye,883,2.57,"Grain Masters",137,16-02-2025,J091,"Warehouse B"
1646,Sorghum,1360,1.25,"ABC Farms",172,08-02-2025,GHBO,"Warehouse A"
1722,Oats,153,1.31,"Organic Grains",368,28-01-2025,R0BB,"Warehouse B"
1982,Wheat,320,1.2,"Grain Masters",299,12-02-2025,EQGW,"Warehouse B"
1460,Millet,948,0.9,"Grain Masters",202,30-01-2025,SV1Z,"Warehouse A"
1921,Quinoa,184,2.02,"ABC Farms",165,31-01-2025,UJ6D,"Warehouse C"
1257,Buckwheat,647,1.94,"Grain Masters",370,05-02-2025,AMUO,"Warehouse A"
1096,Millet,1158,2.25,"Old Mill",135,12-02-2025,V1RN,"Warehouse A"
1742,Millet,1143,1.86,"Healthy Grains",305,11-02-2025,SLV3,"Warehouse C"
1206,Quinoa,391,1.37,"Grains World",312,06-02-2025,30C7,"Warehouse C"
1685,Rice,602,0.7,"ABC Farms",461,26-01-2025,HNLD,"Warehouse A"
1361,Oats,1060,0.98,"XYZ Grains Co.",312,18-02-2025,RJ8O,"Warehouse C"
1533,Oats,336,1.93,"Old Mill",271,06-02-2025,MYQP,"Warehouse A"
1507,Sorghum,351,2.27,"XYZ Grains Co.",310,05-02-2025,KOT5,"Warehouse A"
1501,Millet,379,1.03,"Grains World",444,21-01-2025,A5FZ,"Warehouse C"
1608,Oats,488,0.52,"Healthy Grains",469,18-02-2025,MHRR,"Warehouse A"
1684,Millet,381,1.9,"Organic Grains",103,07-02-2025,49B5,"Warehouse B"
1481,Millet,296,2.25,"Grains World",421,19-02-2025,UBR3,"Warehouse C"
1608,Sorghum,107,2.21,"ABC Farms",326,29-01-2025,FK9D,"Warehouse C"
1298,Sorghum,1382,1.79,"ABC Farms",166,09-02-2025,F209,"Warehouse A"
1659,Rye,202,1.56,"ABC Farms",134,29-01-2025,YMJ0,"Warehouse C"
1524,Oats,1390,1.03,"Healthy Grains",111,19-02-2025,G05O,"Warehouse B"
1041,Corn,911,2.7,"Organic Grains",243,13-02-2025,UOHR,"Warehouse A"
1334,Corn,794,0.67,"Healthy Grains",180,30-01-2025,O65P,"Warehouse C"
1471,Wheat,893,2.39,"XYZ Grains Co.",498,17-02-2025,0A4R,"Warehouse A"
1632,Sorghum,621,2.03,"Healthy Grains",219,01-02-2025,CDBG,"Warehouse B"
1305,Millet,696,2.56,"XYZ Grains Co.",147,09-02-2025,3V8B,"Warehouse C"
1435,Quinoa,857,1.63,"Old Mill",248,16-02-2025,AFOL,"Warehouse B"
1771,Barley,931,2.82,"Organic Grains",285,23-01-2025,NCG5,"Warehouse A"
1074,Buckwheat,407,1.75,"ABC Farms",239,11-02-2025,XBXX,"Warehouse C"
1579,Oats,529,2.07,"Grains World",181,16-02-2025,GIHF,"Warehouse B"
1338,Wheat,373,2.68,"XYZ Grains Co.",182,29-01-2025,UUFA,"Warehouse B"
1605,Corn,1215,1.03,"Grain Masters",418,11-02-2025,FA1N,"Warehouse B"
1933,Millet,1462,2.52,"Organic Grains",124,24-01-2025,AAQC,"Warehouse C"
1866,Quinoa,584,1.79,"XYZ Grains Co.",471,06-02-2025,P2G2,"Warehouse C"
1665,Rice,629,2.08,"Grains World",419,05-02-2025,ZM5L,"Warehouse B"
1163,Wheat,765,2.38,"Old Mill",170,05-02-2025,QY4P,"Warehouse A"
1351,Oats,1041,2.42,"ABC Farms",490,12-02-2025,6EH5,"Warehouse B"
1964,Corn,381,2.91,"Organic Grains",149,23-01-2025,TJ4C,"Warehouse A"
1541,Sorghum,736,2.83,"XYZ Grains Co.",133,27-01-2025,OL5P,"Warehouse C"
1728,Sorghum,1089,0.57,"Organic Grains",425,16-02-2025,MZ1N,"Warehouse B"
1716,Buckwheat,1031,2.73,"XYZ Grains Co.",483,28-01-2025,E4YU,"Warehouse A"
1241,Sorghum,425,2.05,"Grains World",467,28-01-2025,6QFW,"Warehouse A"
1701,Rye,781,1.7,"ABC Farms",353,30-01-2025,AZKZ,"Warehouse B"
1734,Corn,952,1.43,"Grains World",406,15-02-2025,PKYK,"Warehouse B"
1349,Buckwheat,457,0.66,"Grain Masters",440,03-02-2025,F4OB,"Warehouse B"
1873,Millet,946,1.61,"Grains World",235,07-02-2025,9MXE,"Warehouse A"
1033,Corn,241,2.63,"Grains World",296,11-02-2025,OMDX,"Warehouse C"
1331,Rye,494,0.83,"Old Mill",273,24-01-2025,WW1E,"Warehouse A"
1624,Rye,715,0.58,"XYZ Grains Co.",174,04-02-2025,XJN8,"Warehouse C"
1764,Buckwheat,1213,2.59,"Grains World",230,25-01-2025,GYI6,"Warehouse B"
1510,Rice,120,0.91,"Organic Grains",237,25-01-2025,PZSJ,"Warehouse A"
1653,Rye,814,2.43,"Old Mill",169,12-02-2025,W1XQ,"Warehouse C"
1051,Rice,1213,1.54,"XYZ Grains Co.",383,14-02-2025,B974,"Warehouse A"
1904,Wheat,1457,2.67,"Old Mill",467,03-02-2025,G5GB,"Warehouse A"
1836,Quinoa,491,1.5,"Organic Grains",490,15-02-2025,ESKY,"Warehouse C"
1970,Barley,471,2.29,"Healthy Grains",409,04-02-2025,XPAF,"Warehouse C"
1229,Quinoa,1294,2.61,"Grains World",378,25-01-2025,3HQ9,"Warehouse C"
1015,Corn,1038,2.06,"Grain Masters",220,13-02-2025,CR8A,"Warehouse A"
1379,Corn,303,2.73,"Grains World",137,20-02-2025,NTB6,"Warehouse B"
1552,Wheat,880,1.96,"Grain Masters",378,10-02-2025,PEDG,"Warehouse C"
1497,Sorghum,1278,0.77,"ABC Farms",129,31-01-2025,FEVR,"Warehouse A"
1825,Barley,786,0.85,"Old Mill",433,19-02-2025,FN76,"Warehouse B"
1245,Sorghum,416,1.07,"XYZ Grains Co.",389,03-02-2025,QIF8,"Warehouse B"
1425,Buckwheat,891,2.4,"Old Mill",320,22-01-2025,WEJ6,"Warehouse A"
1196,Rye,748,1.53,"XYZ Grains Co.",432,04-02-2025,YSM1,"Warehouse B"
1844,Corn,333,1.5,"XYZ Grains Co.",458,17-02-2025,N8IQ,"Warehouse A"
1886,Rice,594,1.87,"Organic Grains",487,12-02-2025,SGQ5,"Warehouse A"
2000,Rye,1468,1,"Healthy Grains",326,09-02-2025,TH3C,"Warehouse C"
1547,Buckwheat,1046,1.47,"Grain Masters",312,02-02-2025,OOOM,"Warehouse A"
1739,Millet,1152,0.6,"Healthy Grains",314,23-01-2025,7D65,"Warehouse B"
1672,Millet,1487,1.49,"XYZ Grains Co.",216,16-02-2025,QHNN,"Warehouse B"
1968,Buckwheat,820,2.93,"Organic Grains",167,03-02-2025,FTRB,"Warehouse B"
1996,Buckwheat,868,1.11,"Organic Grains",210,15-02-2025,8NJJ,"Warehouse C"
1665,Quinoa,404,1.07,"ABC Farms",430,26-01-2025,3PWA,"Warehouse B"
1958,Barley,1046,3,"Grain Masters",330,30-01-2025,N534,"Warehouse B"
1476,Rice,335,0.51,"Grain Masters",197,22-01-2025,5VWP,"Warehouse C"
1050,Sorghum,1471,1,"XYZ Grains Co.",216,30-01-2025,CH09,"Warehouse C"
1230,Quinoa,1361,1.79,"Old Mill",310,05-02-2025,QGI0,"Warehouse C"
1810,Rye,746,1.05,"ABC Farms",422,12-02-2025,CIQI,"Warehouse B"
1528,Oats,685,1.7,"Organic Grains",296,11-02-2025,2N3N,"Warehouse B"
1212,Wheat,309,2.73,"ABC Farms",115,15-02-2025,VD88,"Warehouse C"
1694,Rye,1057,0.57,"Healthy Grains",343,24-01-2025,JR6E,"Warehouse A"
1372,Sorghum,791,0.81,"Grains World",267,13-02-2025,OA66,"Warehouse B"
1841,Rye,571,1.79,"Healthy Grains",273,03-02-2025,WK7I,"Warehouse C"
1612,Corn,916,2.35,"Grains World",223,16-02-2025,YRHP,"Warehouse B"
1685,Sorghum,1163,0.57,"Grains World",453,04-02-2025,3BJ8,"Warehouse A"
1604,Sorghum,162,1.34,"Grains World",133,04-02-2025,QE5U,"Warehouse B"
1240,Millet,352,0.55,"ABC Farms",415,27-01-2025,93VY,"Warehouse B"
1022,Oats,1496,0.55,"Organic Grains",486,02-02-2025,Q1IQ,"Warehouse A"
1972,Corn,1002,2.78,"Grains World",500,25-01-2025,4W8B,"Warehouse A"
1244,Rye,741,0.54,"ABC Farms",132,18-02-2025,733W,"Warehouse B"
1980,Wheat,786,0.84,"Grain Masters",389,14-02-2025,NB2J,"Warehouse B"
1619,Wheat,665,2.82,"ABC Farms",488,28-01-2025,YDAG,"Warehouse C"
1571,Corn,1394,1.29,"Organic Grains",177,19-02-2025,K4IE,"Warehouse B"
1424,Corn,394,1.51,"Grain Masters",395,14-02-2025,R4PJ,"Warehouse A"
1702,Sorghum,849,1.01,"Grains World",437,27-01-2025,HVGZ,"Warehouse C"
1380,Barley,325,2.22,"Healthy Grains",284,26-01-2025,WDE0,"Warehouse B"
1620,Buckwheat,1462,0.77,"XYZ Grains Co.",252,17-02-2025,C8WC,"Warehouse B"
1313,Corn,1242,1.17,"Grain Masters",412,24-01-2025,0LEA,"Warehouse A"
1728,Rye,902,1.71,"Organic Grains",456,03-02-2025,84KB,"Warehouse B"
1718,Wheat,1210,2.29,"Grains World",435,15-02-2025,I7C3,"Warehouse C"
1900,Barley,1209,2.37,"ABC Farms",286,05-02-2025,5DS6,"Warehouse A"
1736,Oats,992,2.57,"XYZ Grains Co.",452,09-02-2025,EOE6,"Warehouse C"
1187,Wheat,885,1.51,"ABC Farms",181,22-01-2025,C8X6,"Warehouse B"
1981,Buckwheat,1210,2.81,"XYZ Grains Co.",334,05-02-2025,GNUQ,"Warehouse C"
1455,Wheat,315,1.72,"Healthy Grains",125,22-01-2025,X7EM,"Warehouse A"
1240,Millet,1341,2.17,"Grains World",455,10-02-2025,OBPB,"Warehouse B"
1552,Quinoa,518,2.69,"Organic Grains",479,20-02-2025,JQQL,"Warehouse C"
1228,Millet,938,2.7,"Grains World",199,02-02-2025,4CIH,"Warehouse B"
1349,Rye,1310,1.2,"ABC Farms",213,07-02-2025,TWXS,"Warehouse C"
1863,Oats,196,2.81,"Healthy Grains",121,25-01-2025,PQQK,"Warehouse B"
1428,Sorghum,520,1.66,"Organic Grains",147,21-01-2025,HRF7,"Warehouse A"
1869,Oats,1284,0.93,"Healthy Grains",185,12-02-2025,MXW1,"Warehouse B"
1643,Wheat,1102,0.86,"ABC Farms",188,15-02-2025,35LQ,"Warehouse B"
1074,Sorghum,506,2.08,"XYZ Grains Co.",492,28-01-2025,JWNZ,"Warehouse A"
1505,Millet,1287,1.86,"ABC Farms",315,08-02-2025,FWQ9,"Warehouse B"
1892,Corn,809,1.7,"ABC Farms",157,30-01-2025,00QM,"Warehouse B"
1825,Rye,905,0.93,"ABC Farms",164,23-01-2025,LPKV,"Warehouse A"
1415,Quinoa,861,2.48,"Organic Grains",483,26-01-2025,4PY7,"Warehouse C"
1760,Corn,1444,0.79,"Grain Masters",161,29-01-2025,9HMG,"Warehouse B"
1041,Buckwheat,836,2.92,"XYZ Grains Co.",246,29-01-2025,33BE,"Warehouse A"
1757,Quinoa,1284,2.07,"Grain Masters",384,16-02-2025,KQ7S,"Warehouse C"
1356,Rice,492,1.22,"Healthy Grains",220,02-02-2025,8O9Q,"Warehouse C"
1705,Quinoa,614,2.31,"XYZ Grains Co.",139,05-02-2025,V6UR,"Warehouse B"
1517,Wheat,1500,1.01,"Grain Masters",200,17-02-2025,G2VO,"Warehouse A"
1204,Corn,468,1.51,"ABC Farms",340,15-02-2025,G0ML,"Warehouse C"
1071,Sorghum,1319,2.89,"Organic Grains",126,09-02-2025,WCD3,"Warehouse C"
1768,Corn,1210,1.86,"Organic Grains",148,24-01-2025,U1YU,"Warehouse A"
1849,Millet,823,1.29,"Old Mill",444,30-01-2025,2HWO,"Warehouse C"
1128,Corn,1026,2.34,"Organic Grains",242,18-02-2025,E5PU,"Warehouse C"
1570,Millet,413,2.53,"Grain Masters",330,10-02-2025,HKWW,"Warehouse B"
1320,Corn,228,3,"Grains World",471,23-01-2025,GHEB,"Warehouse B"
1410,Millet,331,2.23,"ABC Farms",178,02-02-2025,WHS4,"Warehouse B"
1204,Barley,1318,1.15,"Old Mill",147,26-01-2025,3V6H,"Warehouse A"
1872,Oats,195,1.74,"XYZ Grains Co.",401,02-02-2025,56Z9,"Warehouse B"
1075,Buckwheat,744,2.58,"Old Mill",390,29-01-2025,80K0,"Warehouse B"
1825,Millet,992,1.36,"XYZ Grains Co.",296,16-02-2025,13B4,"Warehouse C"
1173,Barley,1422,2.81,"Organic Grains",214,05-02-2025,MQ2Y,"Warehouse A"
1526,Millet,1323,2.14,"Healthy Grains",485,15-02-2025,T2QG,"Warehouse A"
1188,Millet,1240,0.66,"XYZ Grains Co.",259,15-02-2025,F382,"Warehouse B"
1901,Buckwheat,1120,2.8,"Grains World",209,27-01-2025,OLBB,"Warehouse C"
1944,Rye,582,2.45,"Organic Grains",449,26-01-2025,A7LS,"Warehouse A"
1402,Rice,501,2.77,"Grains World",157,22-01-2025,213O,"Warehouse C"
1989,Quinoa,463,0.58,"Healthy Grains",218,04-02-2025,70IL,"Warehouse A"
1884,Buckwheat,1152,1.03,"ABC Farms",316,16-02-2025,V79U,"Warehouse B"
1797,Buckwheat,967,2.59,"Organic Grains",402,24-01-2025,EAZ9,"Warehouse A"
1088,Millet,511,1.46,"Healthy Grains",283,30-01-2025,QNG3,"Warehouse C"
1766,Oats,1361,2.63,"ABC Farms",435,03-02-2025,NIUG,"Warehouse C"
1380,Millet,1250,1.7,"Old Mill",126,20-02-2025,ZO5Z,"Warehouse A"
1715,Quinoa,1269,2.37,"Grains World",268,10-02-2025,GYU6,"Warehouse A"
1819,Quinoa,219,2.63,"ABC Farms",175,04-02-2025,SQ2N,"Warehouse A"
1119,Quinoa,520,2.62,"ABC Farms",443,21-01-2025,O8PA,"Warehouse B"
1760,Sorghum,738,1.7,"Organic Grains",405,17-02-2025,9A3L,"Warehouse C"
1387,Corn,425,2.08,"Healthy Grains",446,27-01-2025,HZ5Q,"Warehouse A"
1278,Sorghum,268,2.26,"XYZ Grains Co.",288,26-01-2025,8Y2X,"Warehouse B"
1680,Sorghum,252,0.79,"Organic Grains",385,12-02-2025,4R20,"Warehouse B"
1845,Oats,387,1.68,"Grain Masters",183,07-02-2025,7S4D,"Warehouse C"
1991,Millet,344,2.51,"Healthy Grains",362,22-01-2025,AEPB,"Warehouse B"
1134,Barley,119,2.01,"XYZ Grains Co.",177,23-01-2025,8UD4,"Warehouse A"
1151,Sorghum,652,2.01,"Grain Masters",160,07-02-2025,2C6Y,"Warehouse A"
1963,Quinoa,140,2.91,"Healthy Grains",284,04-02-2025,F3W1,"Warehouse A"
1244,Corn,293,1.83,"Old Mill",466,16-02-2025,7MLT,"Warehouse C"
1394,Barley,1232,1.58,"Grain Masters",499,12-02-2025,RYHK,"Warehouse A"
1918,Millet,1197,0.57,"ABC Farms",135,28-01-2025,2FGQ,"Warehouse B"
1053,Barley,430,1.47,"Organic Grains",271,25-01-2025,KSR1,"Warehouse C"
1761,Wheat,288,1.17,"ABC Farms",235,11-02-2025,RF1F,"Warehouse B"
1564,Rice,1488,1.57,"Organic Grains",137,23-01-2025,FHAY,"Warehouse C"
1896,Millet,822,1.29,"XYZ Grains Co.",172,11-02-2025,TT3S,"Warehouse A"
1473,Barley,1256,1.01,"XYZ Grains Co.",418,27-01-2025,J1KI,"Warehouse A"
1033,Corn,512,1.03,"Grain Masters",368,20-02-2025,KOZF,"Warehouse A"
1259,Sorghum,143,2.7,"Grains World",213,12-02-2025,32A3,"Warehouse A"
1268,Buckwheat,477,1.51,"Organic Grains",174,03-02-2025,NDQW,"Warehouse A"
1447,Rice,1314,0.62,"Old Mill",430,08-02-2025,X4LQ,"Warehouse C"
1743,Oats,434,0.81,"XYZ Grains Co.",233,17-02-2025,B81J,"Warehouse A"
1019,Oats,589,1.36,"Old Mill",112,21-01-2025,9R4G,"Warehouse C"
1828,Buckwheat,970,2.87,"Healthy Grains",375,03-02-2025,EL0T,"Warehouse C"
1096,Rice,368,2.44,"ABC Farms",193,16-02-2025,RIMN,"Warehouse A"
1503,Rye,985,2.26,"Organic Grains",311,26-01-2025,1QNA,"Warehouse B"
1756,Buckwheat,1194,2.76,"ABC Farms",283,06-02-2025,CK9W,"Warehouse B"
1495,Sorghum,1368,0.84,"XYZ Grains Co.",153,19-02-2025,3K6Y,"Warehouse A"
1197,Rice,1333,0.93,"Healthy Grains",369,29-01-2025,AYWY,"Warehouse A"
1253,Barley,1078,1.5,"Organic Grains",153,15-02-2025,SGJ0,"Warehouse A"
1119,Buckwheat,305,2.98,"Grain Masters",425,07-02-2025,4AGO,"Warehouse A"
1879,Millet,957,0.58,"Healthy Grains",209,20-02-2025,TUXO,"Warehouse B"
1324,Sorghum,1132,2.72,"Healthy Grains",114,22-01-2025,RHC3,"Warehouse C"
1180,Millet,1379,2.09,"ABC Farms",439,24-01-2025,CR6Y,"Warehouse A"
1668,Oats,887,0.7,"Old Mill",448,03-02-2025,LZ3N,"Warehouse B"
1912,Wheat,596,2.39,"Healthy Grains",149,12-02-2025,SIIP,"Warehouse C"
1635,Barley,721,2.54,"Healthy Grains",460,20-02-2025,GKJM,"Warehouse B"
1690,Sorghum,1049,1.94,"ABC Farms",313,11-02-2025,KQL8,"Warehouse A"
1747,Rye,1045,2.96,"Old Mill",482,26-01-2025,JZ26,"Warehouse B"
1200,Sorghum,136,1.31,"Grain Masters",500,03-02-2025,H7RL,"Warehouse C"
